AMRB,$10.1,1439683514893,5564
ARII,$40.52,1439683514914,156983
ASEI,$39.89,1439683515003,32018
AMSWA,$9.31,1439683515059,28210
AMSC,$4.11,1439683515113,25769
AMWD,$65.3878,1439683515208,87312
CRMT,$46.35,1439683515294,13664
ABCB,$28.058,1439683515316,122269
AMSF,$50.37,1439683515347,30540
ASRV,$3.3,1439683515366,2858
ATLO,$23.46,1439683515544,3702
AMGN,$167.72,1439683515590,1715864
FOLD,$15.97,1439683515613,824112
AMPH,$14.64,1439683515739,158759
AMKR,$4.45,1439683515755,785910
AMSG,$84.8,1439683515923,199521
ASYS,$5.83,1439683515968,54662
AFSI,$62.9255,1439683516043,254270
ANAC,$136.22,1439683516062,395676
ANAD,$0.3061,1439683516094,553257
AMRS,$1.68,1439683516161,87693
ADI,$58.84,1439683516236,871498
ALOG,$78.8,1439683516341,69157
ANCB,$22.95,1439683516427,830
ABCW,$41.532,1439683516443,13741
AMCF,$0.3,1439683516454,36055
ANGI,$4.4,1439683516476,217296
ANGO,$14.88,1439683516740,59404
ANIP,$54.76,1439683516754,152414
ANIK,$35.96,1439683516809,57914
ATRS,$1.89,1439683516835,387131
ABAC,$0.92,1439683516850,4540
ANTH,$9.22,1439683516892,581423
ANSS,$94.26,1439683516936,265800
ATNY,$2.41,1439683516954,1519
APIC,$8.14,1439683517073,120354
APOL,$11.77,1439683517260,591187
AINV,$6.7571,1439683517270,1466887
APOG,$54.27,1439683517340,230022
APPF,$16.75,1439683517354,25821
ARCI,$1.36,1439683517465,543
APDN,$3.37,1439683517517,80801
APDNW,$1.29,1439683517602,2500
AGTC,$15.64,1439683517628,42383
AAPL,$116.14,1439683517638,24640968
AMAT,$16.64,1439683517659,24370499
AMCC,$5.85,1439683517736,944701
AREX,$2.69,1439683517753,237180
AAOI,$22.11,1439683517906,229080
APRI,$1.19,1439683517965,45007
APTO,$5.26,1439683517982,1382
AQMS,$5.44,1439683518075,36756
AQXP,$22.25,1439683518150,2857817
AUMAW,$0.27,1439683518276,9600
AUMA,$9.75,1439683518293,1486
PETX,$16.98,1439683518311,171169
ARDM,$7.49,1439683518329,164
ARCW,$3.74,1439683518405,6686
ABUS,$8.4978,1439683518453,297770
ABIO,$0.92,1439683518511,222980
ARCB,$32.61,1439683518661,134416
RKDA,$4.69,1439683518677,10701
ACAT,$30,1439683518849,78303
ACGL,$73.4547,1439683518889,200784
ARNA,$3.397,1439683518909,1055655
ARDX,$18.91,1439683518925,59867
ARCC,$16.14,1439683519058,687294
ARGS,$4.21,1439683519102,14978
AGIIL,$25.37,1439683519202,3309
AGII,$57.86,1439683519224,79188
ARIS,$3.32,1439683519264,300
ARIA,$7.27,1439683519274,1332183
ARKR,$25.4,1439683519307,116
ARMH,$42.47,1439683519437,10028759
ARTX,$1.57,1439683519532,104073
ARWAU,$10.11,1439683519687,1334
ARRS,$27.5836,1439683519855,439421
DWAT,$10.4642,1439683519946,1950
AROW,$27.56,1439683519965,9694
ARQL,$1.69,1439683519983,44695
ARRY,$5.7,1439683519999,635862
ARWR,$5.52,1439683520019,981689
ARTW,$4.5,1439683520113,2770
ARTNA,$22.38,1439683520214,13665
ASNA,$12.36,1439683520296,725469
ASND,$17.02,1439683520448,67219
ASCMA,$29.02,1439683520496,105505
ASBB,$24.82,1439683520511,232
ASTI,$0.22,1439683520598,731544
APWC,$2.0912,1439683520621,1000
ASMI,$38.99,1439683520638,1156
AZPN,$37.65,1439683520677,2950503
ASML,$92.69,1439683520753,1154458
ASFI,$9.14,1439683520825,11702
ASMB,$13.28,1439683520867,51498
ASTE,$38.59,1439683520940,65215
ASTC,$2.39,1439683521019,9367
ATRO,$60.31,1439683521044,151389
ALOT,$13.89,1439683521055,1069
ASUR,$6.07,1439683521213,5246
ATAI,$3.19,1439683521270,8015
ATHN,$138.1303,1439683521357,123936
ATRA,$47.18,1439683521455,101591
AFCB,$28,1439683521511,518
AAME,$3.59,1439683521530,4202
ATHX,$1.19,1439683521548,84041
AAPC,$10.17,1439683521597,21
ATNI,$74.13,1439683521622,33722
ACFC,$6.1,1439683521633,67949
ATLC,$3.98,1439683521778,1571
AAWW,$45.06,1439683521930,109644
AFH,$17,1439683522035,26478
ATML,$7.81,1439683522057,2155297
ATOS,$0.98,1439683522150,56888
ATRI,$407,1439683522170,1781
ATRM,$3.07,1439683522195,908
ATRC,$26.46,1439683522205,83571
AUDC,$3.18,1439683522283,91957
ATTU,$14.58,1439683522300,48192
LIFE,$14.33,1439683522417,25342
AUBN,$27.14,1439683522438,130
AUPH,$3.42,1439683522529,11765
ABTL,$19.79,1439683522583,170648
EARS,$5.04,1439683522616,6000
ADAT,$0.1051,1439683522677,43263
ADSK,$54.86,1439683522847,665236
ADP,$82.8833,1439683522920,1297619
AAVL,$10.03,1439683522940,3871799
AVNW,$1.14,1439683522993,63992
AVEO,$1.17,1439683523016,377529
AVGO,$122.2,1439683523026,1569400
AVID,$9.15,1439683523050,308546
AVGR,$15.46,1439683523705,32693
AXPW,$1.19,1439683523757,138494
CAR,$44.07,1439683523768,1131755
AWRE,$3.23,1439683523798,8828
ACLS,$3.21,1439683523816,292850
AVNU,$13.1,1439683523826,284
AXGN,$3.78,1439683523923,11354
RILY,$10,1439683524116,2210
BEAV,$51.17,1439683524172,283649
AXTI,$2.21,1439683524182,24702
BIDU,$164.65,1439683524239,2586841
BOSC,$2.24,1439683524254,4700
BCOM,$19.49,1439683524284,456
BCPC,$60.4,1439683524306,113481
BWINA,$23.35,1439683524317,300
BLDP,$1.34,1439683524691,164191
BKMU,$7.35,1439683524790,42685
BWINB,$23.34,1439683524802,5299
BANF,$62.967,1439683524824,9943
BKSC,$15.97,1439683524886,2380
BOCH,$5.8,1439683525003,7263
BMRC,$48.09,1439683525084,12032
OZRK,$43.87,1439683525124,189645
BWFG,$18.28,1439683525144,526
BOTJ,$11.18,1439683525170,1114
BFIN,$12.3,1439683525180,13153
BZUN,$7.73,1439683525231,69178
BANR,$47.94,1439683525329,34342
TAPR,$31.71,1439683525388,1155
BYBK,$5.11,1439683526484,5086
BCBP,$11.71,1439683526511,3158
BHACW,$0.1301,1439683526521,223
BYLK,$12.94,1439683526542,1864
BBCN,$15.55,1439683526578,167531
BBSI,$37.64,1439683526618,41946
BSET,$31.45,1439683526633,35614
BDCV,$5.03,1439683526841,688
BECN,$36.2544,1439683526889,195135
BV,$5.38,1439683526910,155355
BSF,$9.11,1439683527006,13169
BBGI,$4.94,1439683527017,544
BEBE,$1.85,1439683527255,90320
BBBY,$63.18,1439683527280,1178399
BELFB,$20.13,1439683527298,31899
BLPH,$4.06,1439683527308,30581
BLCM,$18.48,1439683527318,194850
BNCL,$12.87,1439683527366,173559
BNFT,$38.23,1439683527406,290873
BELFA,$17.18,1439683527537,18
BGMD,$0.8211,1439683527646,323491
BGCP,$9.59,1439683527656,448030
BGFV,$11.09,1439683527765,44403
BIND,$4.43,1439683527936,24590
ORPN,$5.45,1439683527954,13788
BIOC,$1.85,1439683528010,194442
BASI,$1.79,1439683528020,3070
BIOD,$0.7316,1439683528054,685384
BCRX,$11.68,1439683528071,517381
BIIB,$311,1439683528244,1139650
BLFS,$2.16,1439683528366,266859
BIOL,$1.62,1439683528381,13674
BDSI,$6.6,1439683528399,832542
BLRX,$1.51,1439683528436,57510
BMRN,$134.51,1439683528543,440002
BVXV,$4.25,1439683528639,2802
BPTH,$1.18,1439683528676,50108
BRLI,$35.45,1439683528710,176022
BIOS,$1.35,1439683528756,2048445
BBC,$32.17,1439683528858,13726
BSTC,$51.19,1439683528880,57413
BBP,$33.75,1439683528890,25634
BSPM,$0.68,1439683528971,51823
BOTA,$2.33,1439683529013,16624
TECH,$105.65,1439683529109,57393
BITI,$19.31,1439683529287,49440
BDMS,$13.2,1439683529340,6
BJRI,$46.18,1439683529399,155592
BBOX,$15.86,1439683529438,63754
BDE,$7.43,1439683529457,150675
BLKB,$62.98,1439683529467,108814
HAWK,$43.5,1439683529486,241541
BEAT,$11.62,1439683529507,77838
BBRY,$7.6,1439683529606,1853462
ADRE,$31.45,1439683529794,17219
BKCC,$9.51,1439683529822,235395
ADRD,$23.44,1439683529832,402
ADRA,$28.75,1439683529844,3946
ADRU,$23.2666,1439683530012,934
BLMN,$21.66,1439683530115,654740
BBLU,$0.9223,1439683530135,105042
BLBD,$12.93,1439683530174,3084
BCOR,$13.83,1439683530192,105205
BUFF,$26.87,1439683530232,821531
BHBK,$14.5,1439683530257,28477
BLUE,$127.26,1439683530395,483144
NILE,$34.68,1439683530409,70839
BKEP,$6.78,1439683530477,25111
BKEPP,$7.89,1439683530498,27
BPMC,$26.55,1439683530693,75584
BNCN,$21.89,1439683530754,88290
BOBE,$46.61,1439683530787,55212
BONA,$11.85,1439683530838,57249
BOJA,$20.84,1439683530859,349611
WIFI,$9.07,1439683530902,209485
BOFI,$128.5,1439683530912,140173
BOKF,$66.3333,1439683531013,37770
BNSO,$1.72,1439683531188,81525
BPFH,$12.46,1439683531207,160742
BAMM,$3.22,1439683531249,9700
BPFHP,$25.58,1439683531260,1527
EPAY,$26.1,1439683531429,94035
BDBD,$8.99,1439683531740,313922
BBRG,$12.89,1439683531751,82949
BBEPP,$14.39,1439683531764,49326
BCLI,$2.88,1439683531788,86912
BDGE,$28.06,1439683531809,39505
BBEP,$2.8015,1439683531827,1250490
BCOV,$5.53,1439683532023,65235
BRID,$8.14,1439683532056,888
BSFT,$34.34,1439683532187,62708
BVSN,$6.02,1439683532205,16148
BYFC,$1.37,1439683532254,576
BRCM,$50.5,1439683532273,1594297
BWEN,$3.56,1439683532470,29481
BRCD,$10.1084,1439683532558,1356271
BRKS,$11.06,1439683532658,141610
BRKL,$10.8,1439683532677,155821
BLMT,$21.22,1439683532696,5561
BRKR,$20.14,1439683532753,259738
BMTC,$29.83,1439683532765,50947
BSQR,$7.28,1439683533001,739972
BWLD,$195.84,1439683533016,161440
BLDR,$14.2717,1439683533089,535234
BUR,$2.02,1439683533114,1200
CFFI,$36.65,1439683533234,5286
CHRW,$69.4,1439683533390,431828
CDZI,$7.42,1439683533433,50224
CDNS,$21.3859,1439683533443,1028237
CA,$29.339,1439683533465,1039559
CCMP,$45.71,1439683533481,93512
CACQ,$7.18,1439683533503,37061
CZR,$7.36,1439683533619,472177
CSTE,$50.1161,1439683533724,463560
PRSS,$4.8,1439683533828,23855
CLBS,$1.4,1439683533867,196556
CHY,$11.91,1439683533994,179045
CLMS,$11.78,1439683534081,71313
CCD,$20.6,1439683534090,57503
CHI,$11.13,1439683534204,197498
CHW,$8.12,1439683534275,136951
CGO,$12.79,1439683534361,20918
CSQ,$10.56,1439683534416,251640
CVGW,$53,1439683534481,95587
CAMP,$16.59,1439683534579,205986
CALA,$5.33,1439683534806,317892
CFNB,$13.47,1439683534831,24
CLMT,$26.37,1439683534978,233743
ABCD,$4.45,1439683535036,60248
CALD,$16.56,1439683535055,145443
CALM,$52,1439683535254,480182
CAC,$40.42,1439683535393,6646
CAMT,$2.83,1439683535435,9466
CGIX,$11.09,1439683535445,25176
CSIQ,$24.71,1439683535455,990174
CPHC,$10.7,1439683535578,2295
CBNJ,$10.87,1439683535735,10059
CBF,$30.2,1439683535840,33918
CPLA,$49.93,1439683535898,58767
CPLP,$7.22,1439683535934,319847
CCBG,$15.19,1439683535952,8373
CPTA,$15.25,1439683535975,51575
CSWC,$49.86,1439683536110,9545
CFFN,$12.19,1439683536128,193120
CAPN,$3.05,1439683536215,898859
CAPNW,$0.7799,1439683536247,215
CPST,$0.4018,1439683536323,717302
CAPR,$4.12,1439683536360,35784
CARA,$21.91,1439683536424,133308
CARB,$11.66,1439683536532,42578
CRDC,$0.4,1439683536682,29190
CBYL,$6.28,1439683536709,38646
CFNL,$23.528,1439683536806,59766
CRME,$9.77,1439683536824,64964
CSII,$24.2,1439683536877,177670
CATM,$35.33,1439683536920,104211
CDNA,$6.31,1439683536953,15675
CTRE,$11.2122,1439683537127,361640
CECO,$3.99,1439683537188,301907
CLBH,$12.8,1439683537226,1040
CKEC,$23.95,1439683537241,83395
CARO,$16.09,1439683537296,8504
CART,$5.46,1439683537396,1338
CRZO,$35.06,1439683537499,527432
TAST,$12.93,1439683537598,101527
CARV,$5.86,1439683537609,212
CRTN,$2.89,1439683537644,19546
CASY,$106.61,1439683538212,186358
CACB,$5.55,1439683538229,62322
CASM,$1.12,1439683538241,32906
CWST,$6.27,1439683538269,153542
CSCD,$14,1439683538280,19817
CASI,$1.53,1439683538302,8742
CASS,$51.35,1439683538372,10885
CATB,$11.99,1439683538554,18867
CATY,$32.18,1439683538665,169694
CPRX,$4.11,1439683538683,242775
CVCO,$73.4488,1439683538771,24994
CAVM,$71.64,1439683538901,319178
CBFV,$20.05,1439683538950,5187
CDK,$50.99,1439683539095,409820
CDW,$39.18,1439683539311,1048758
CBOE,$64.4229,1439683539355,209983
CPXX,$2.25,1439683539587,67115
CELGZ,$1.98,1439683539627,24800
CELG,$129.24,1439683539650,2096121
CECE,$10.1,1439683539660,98965
CLDN,$1.05,1439683539717,110063
CLDX,$16.34,1439683539778,2315311
CLRB,$3.12,1439683539839,2069
CLRBW,$0.85,1439683539961,4282
CLLS,$32.67,1439683539975,64503
CBMG,$23.77,1439683540058,16338
CLSN,$2.19,1439683540109,34865
CYAD,$55,1439683540145,802
CLTX,$0.58,1439683540163,27378
CEMP,$37.26,1439683540390,275470
CETX,$2.7,1439683540487,126599
CSFL,$14.17,1439683540498,70836
CFBK,$1.32,1439683540545,7802
CETV,$2.29,1439683540563,73683
CENT,$11.21,1439683540582,16568
CENTA,$11.95,1439683540716,56021
CVCY,$11.13,1439683540839,200
CENX,$6.07,1439683541020,1106936
CNBKA,$41.61,1439683541046,2429
CNTY,$6.35,1439683541055,7045
CPHD,$49.05,1439683541081,966386
CRNT,$1.4,1439683541090,268791
CERE,$1.75,1439683541389,272756
CERN,$64.253,1439683541405,2095458
CERU,$3.5,1439683541457,42059
CERS,$4.76,1439683541475,382454
CEVA,$19.26,1439683541562,81703
KOOL,$0.675,1439683541594,13513
HOTR,$1.62,1439683541942,194026
CYOU,$20.2964,1439683541954,76909
CTHR,$1.23,1439683541973,32192
GTLS,$24.72,1439683541993,308120
CHTR,$180,1439683542012,514138
CHEK,$3.33,1439683542289,2931
CHFN,$12.62,1439683542307,35586
CHKP,$80.8,1439683542328,533556
CEMI,$4.74,1439683542366,3616
CHFC,$32.92,1439683542517,29124
CHKE,$27.96,1439683542714,14705
CHMG,$26.65,1439683542850,17
CCXI,$6.53,1439683542865,75187
CHEV,$14.8,1439683542890,883
CHMA,$28.7,1439683542972,281053
CBNK,$16.82,1439683543017,138
CMRX,$49.98,1439683543254,186569
PLCE,$59.59,1439683543291,156707
CALI,$1.02,1439683543301,5147
CAAS,$6.73,1439683543320,32872
CBPO,$109.63,1439683543480,137138
CBAK,$2.48,1439683543494,5531
CCCL,$0.93,1439683543808,2179
JRJC,$4.44,1439683543944,15373
HGSH,$1.93,1439683543989,8547
CHLN,$1.39,1439683544133,6811
CHOP,$1.3,1439683544148,1815
HTHT,$24.6555,1439683544449,77339
CREG,$0.77,1439683544477,22815
CSUN,$1.54,1439683544501,16327
CNIT,$1.82,1439683544511,81629
CHNR,$2.0101,1439683544534,110
CJJD,$2.25,1439683544544,29683
CPGI,$6.99,1439683544566,1372
CXDC,$6.25,1439683544855,21845
CNTF,$0.95,1439683545082,26649
CCIH,$9.79,1439683545116,32972
CNET,$0.824,1439683545189,12696
CNYD,$3.41,1439683545221,401
CHSCL,$27.15,1439683545258,17402
IMOS,$15.8765,1439683545396,87325
CHSCN,$27.5,1439683545406,2252
CHSCP,$30.63,1439683545461,1730
CHSCO,$28.5,1439683545529,2713
CHSCM,$26.36,1439683545546,14485
CHDN,$135.81,1439683545713,23011
CHUY,$32.95,1439683545728,149930
CIFC,$7.35,1439683545800,2606
CDTX,$14.5,1439683545816,18948
CMCT,$15.6,1439683546072,927
CTAS,$88.49,1439683546174,219344
CINF,$56.6513,1439683546195,274162
CIDM,$0.7,1439683546336,143667
CPHR,$7.5,1439683546364,20308
CRUS,$29.35,1439683546373,680690
CMPR,$70.48,1439683546393,173078
CTRN,$22.76,1439683546457,32987
CSCO,$29.05,1439683546663,19482765
CZNC,$20.34,1439683546719,40689
CZWI,$9.17,1439683546733,535
CIZN,$19.6,1439683546781,18
CHCO,$48.29,1439683547110,23230
CTXS,$77.55,1439683547151,816989
CIVB,$10.29,1439683547288,845
CDTI,$1.61,1439683547303,47350
CLNE,$4.94,1439683547412,579431
CLNT,$1.97,1439683547476,32118
CLFD,$18.18,1439683547611,21757
CSBK,$14.03,1439683547650,66895
CBLI,$3.57,1439683547671,62396
CLRO,$11.9,1439683547698,9018
CLIR,$5.3,1439683547713,58399
CLVS,$77.07,1439683547945,186536
CMFN,$11.225,1439683548071,10095
CME,$98.1796,1439683548233,686578
CISG,$8.5,1439683548346,30224
CWAY,$11.5,1439683548374,1402
CCNE,$17.36,1439683548384,11405
CNV,$4.92,1439683548402,31030
COBZ,$12.82,1439683548553,46622
CDRB,$13.06,1439683548568,16884
CDXS,$3.69,1439683548612,542941
COKE,$162.85,1439683548713,21305
CVLY,$20.68,1439683548722,1001
JVA,$4.77,1439683548745,2178
CCOI,$29.16,1439683548895,323506
CGNT,$1.57,1439683548972,31943
CGNX,$36.99,1439683549195,235019
COHR,$58.79,1439683549231,46930
CLRX,$0.48,1439683549476,30833
CLCT,$19.76,1439683549495,12796
CTSH,$67.17,1439683549505,1997748
COHU,$9.52,1439683549519,54839
CHRS,$34.14,1439683549530,150579
CIGI,$47.34,1439683549604,12840
CBAN,$9.18,1439683549616,696
COLL,$16.76,1439683549779,26390
COLM,$65.52,1439683549849,73336
CLCD,$8.07,1439683549868,25111
CMCO,$22.05,1439683550038,41805
COLB,$33.06,1439683550053,244214
CBMX,$1.32,1439683550355,9080
CMCSA,$58.99,1439683550365,9046286
CBSH,$47.5595,1439683550386,94480
CBSHP,$25.44,1439683550401,12520
CMCSK,$59.4284,1439683550421,2116219
CVGI,$4.96,1439683550469,77971
CUBN,$13.84,1439683550551,8599
COMM,$31.6,1439683550726,387513
JCS,$9.8,1439683550744,3640
CSAL,$23.0646,1439683550795,482140
ESXB,$5.12,1439683550879,20106
CYHHZ,$0.012,1439683550969,396294
CWBC,$6.76,1439683551051,2326
COB,$10.9,1439683551066,31489
CTBI,$35.13,1439683551130,36097
CIZ,$35.22,1439683551149,3483
CVLT,$37.51,1439683551392,155345
CDC,$36.72,1439683551409,9346
CSF,$38.404,1439683551550,3987
CFO,$37.55,1439683551780,14685
CFA,$37.4308,1439683551842,625
CDL,$35.5,1439683551948,1200
CPSI,$46.19,1439683551994,59316
CGEN,$5.78,1439683552017,67614
CTG,$6.54,1439683552035,14602
CHCI,$0.5499,1439683552130,6412
SCOR,$63.99,1439683552150,147311
CNAT,$4.02,1439683552397,94837
CNCE,$16.51,1439683552408,261188
CNSI,$19.31,1439683552429,38416
CMTL,$28.25,1439683552460,21410
CXRX,$76.81,1439683552691,3328
CCUR,$5.16,1439683552705,11624
CDOR,$1.47,1439683552796,4104
CDORO,$19.55,1439683552810,955
CDORP,$7.48,1439683552897,4900
CFMS,$22.03,1439683552917,107758
CNFR,$10.5,1439683552931,73332
CNMD,$56.07,1439683553057,75211
CTWS,$35.15,1439683553102,16970
CNOB,$20.29,1439683553321,21914
CNXR,$7.1,1439683553340,15900
CONN,$35.36,1439683553446,224161
CWCO,$11.97,1439683553517,45051
CNSL,$20.6,1439683553548,103551
CTCT,$24.67,1439683553585,171330
CPSS,$5.5839,1439683553653,41993
CFRX,$4.54,1439683553671,34379
CFRXZ,$0.388,1439683553891,5198
CTRV,$4.4,1439683553968,9138
CTRL,$8.59,1439683553986,83173
CRBP,$1.85,1439683554142,51601
CPRT,$36.38,1439683554163,123592
CORT,$5.29,1439683554328,117705
CSOD,$38.79,1439683554460,215145
BVA,$3.87,1439683554470,2924
CORE,$64.92,1439683554495,83301
CORI,$11.57,1439683554514,305165
CRVL,$33,1439683554529,11047
COSI,$1.32,1439683554622,146237
CSGP,$195.58,1439683554708,58789
COST,$146.09,1439683554893,812356
CPAH,$0.45,1439683554913,3990
ICBK,$18.8,1439683554933,5
CVTI,$25.72,1439683555037,86095
COVS,$3,1439683555177,81990
COWNL,$27.35,1439683555263,1700
CPSH,$2.42,1439683555283,1072
CRAI,$23.07,1439683555307,17184
COWN,$5.69,1439683555322,810359
CBRL,$151.13,1439683555362,193977
BREW,$8.29,1439683555558,29057
CRAY,$23.42,1439683555576,101120
CACC,$208.7,1439683555654,73625
GLDI,$10.94,1439683555765,1486
SLVO,$10.52,1439683555828,2025
CREE,$27,1439683555981,736542
CRESY,$11.64,1439683556045,34022
CROX,$15.03,1439683556074,695076
CRTO,$46.1135,1439683556090,151489
CCRN,$14.11,1439683556177,104581
CRDS,$1.13,1439683556267,9494
CRWS,$8.12,1439683556285,12956
CYRX,$3.01,1439683556392,34312
CRWN,$4.79,1439683556474,122136
CYRXW,$0.75,1439683556520,3200
CSGS,$31.91,1439683556534,62662
CCLP,$15.11,1439683556601,41482
CSPI,$6.25,1439683556694,2426
CTIC,$1.78,1439683556832,675461
CTCM,$1.81,1439683556877,421922
CTRP,$71.58,1439683556914,647995
CUNB,$22.57,1439683556972,15094
CTIB,$3.56,1439683556992,142
CUI,$5.53,1439683557030,27959
CPIX,$5.88,1439683557216,3244
CRIS,$2.81,1439683557236,409127
CMLS,$1.33,1439683557255,351192
CVBF,$17.49,1439683557341,216059
CVV,$11.9,1439683557465,17365
CUTR,$15.06,1439683557643,25137
CYBR,$58.613,1439683557658,1090998
CYAN,$7.71,1439683557677,1820
CYBE,$5.67,1439683557714,12559
CYBX,$59.23,1439683557766,95419
CYCC,$0.6,1439683557849,62551
CBAY,$2.63,1439683557995,74945
CYNO,$34.48,1439683558056,107143
CYCCP,$5.9999,1439683558073,400
CYNA,$15.08,1439683558094,32912
CYRN,$1.68,1439683558171,85044
CY,$10.2,1439683558229,4925613
